id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes
37,capernaum,Capernaum,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.881111111111,35.575,wikidata,high,Q59174,"matched 'Capernaum' (village at Lake Tiberias in the north of historical Judea, associated with Jesus) — archaeological/historic class; country match"
38,herodium,Herodium,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,,,,none,,no match
40,jericho-ot,Jericho OT,Israel,Jordan Valley / Central / Israel / Browse by Countries,31.781297,35.2388827,nominatim,low,,"matched 'יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'"
41,kqatzrin-qasrin,K/Qatzrin Qasrin,Israel,Golan (4 folders) / North / Israel / Browse by Countries,30.6608842,35.2599004,nominatim,low,,"matched 'K, מועצה אזורית הערבה התיכונה, נפת באר שבע, מחוז הדרום, ישראל'"
42,gethsemane,Gethsemane,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.779419,35.239425,wikidata,low,Q205333,matched 'Gethsemane' (garden at the foot of the Mount of Olives in Jerusalem) — country match
45,western-wall,Western Wall,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.776947222222223,35.23425,wikidata,high,Q134821,matched 'Western Wall' (holy site of Judaism in Jerusalem) — archaeological/historic class; country match
46,garden-tomb-gordons-calvary,Garden Tomb & Gordon's Calvary,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.8191347,34.9901838,nominatim,low,,"matched 'Garden, דוד בן גוריון, המושבה הגרמנית, רובע העיר התחתית, חיפה, נפת חיפה, מחוז חיפה, 3505526, ישראל'"
47,family-tomb-of-herod,Family Tomb of Herod,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7803178,35.2321397,nominatim,low,,"matched 'التكية النمساوية للعائلة المقدسة, 37, ויה דולורוזה, הרובע המוסלמי, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושל'"
48,rabbinic-tunnels,Rabbinic Tunnels,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match
49,views-of-sea-of-galilee,Views of Sea of Galilee,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,,,,none,,no match
50,kidron-valley-tombs,Kidron Valley Tombs,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.8123,34.8003,wikidata,low,Q588697,matched 'Kidron' (human settlement in Israel) — country match
51,jasons-tomb,Jason's Tomb,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.77313333,35.21313333,wikidata,low,Q2906579,"matched 'Jason's Tomb' (tomb in Jerusalem, Israel) — country match"
52,western-wall-excavations,Western Wall Excavations,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.908004,35.2882554,nominatim,low,,"matched 'שדרות נשיאי ישראל, כרמיאל, הדרומית, רמת רבין, כרמיאל, נפת עכו, מחוז הצפון, 2195106, ישראל'"
54,southern-wall-excavations,Southern Wall Excavations,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,30.6823334,34.8824229,nominatim,low,,"matched 'מחוז הדרום, ישראל'"
55,assos-citadel-temple-of-athena-harbor,"Assos: Citadel, Temple of Athena, Harbor",Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.490556,26.336667,wikidata,high,Q744631,matched 'Assos' (ancient city of Troas in modern-day Turkey) — archaeological/historic class; country match
56,derbe,Derbe,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.348569,33.361453,wikidata,high,Q20717624,matched 'Derbe' (ancient city) — archaeological/historic class; country match
57,lystra,Lystra,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.664119444444,32.210711111111,wikidata,high,Q535982,"matched 'Lystra' (historic settlement in Konya, Turkey) — archaeological/historic class; country match"
58,iconium-konya,Iconium (Konya),Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.871944444444445,32.492222222222225,wikidata,high,Q132559332,matched 'Iconium' (The city of Konya before and in Roman times) — archaeological/historic class; country match
59,perga-main-street-excavations,Perga Main Street Excavations,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
60,pisidian-antioch,Pisidian Antioch,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,38.306111111111,31.189166666667,wikidata,high,Q579468,"matched 'Antioch of Pisidia' (ancient city of Pisidia, in modern-day Turkey) — archaeological/historic class; country match"
61,aspendos,Aspendos,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.93889,31.17222,wikidata,high,Q633757,matched 'Aspendos' (ancient Greco-Roman city in Antalya province of Turkey) — archaeological/historic class; country match
62,colossae,Colossae,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.83583333333333,29.1075,wikidata,high,Q1001370,matched 'Colossae' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
63,megiddo-bronze-age,Megiddo (Bronze Age),Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.585277777777776,35.184444444444445,wikidata,high,Q208379,matched 'Tel Megiddo' (site of an ancient city in northern Israel's Jezreel valley) — archaeological/historic class; country match
64,arad-early-bronze,Arad (Early Bronze),Israel,Biblical Negev / South / Israel / Browse by Countries,31.260277777778,35.214722222222,wikidata,medium,Q152473,matched 'Arad' (city in Israel) — place class; country match
65,alexandria-troas-harbor-and-structures,Alexandria Troas: Harbor and Structures,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.75194444,26.15861111,wikidata,high,Q1393407,matched 'Alexandria Troas' (ancient city of Troas in modern-day Turkey) — archaeological/historic class; country match
66,euphrates-river,Euphrates River,Turkey,Eastern Turkey / Turkey / Browse by Countries,39.7283,40.2569,wikidata,medium,Q34589,matched 'Euphrates' (river in Asia) — place class; country match
67,haran,Haran,Turkey,Eastern Turkey / Turkey / Browse by Countries,36.85,39.2167,wikidata,high,Q3660711,matched 'Haran' (major ancient city in Upper Mesopotamia) — archaeological/historic class; country match
68,sanliurfa,Sanliurfa,Turkey,Eastern Turkey / Turkey / Browse by Countries,37.158333333333,38.791666666667,wikidata,medium,Q133118,matched 'Şanlıurfa' (city in Turkey) — place class; country match
69,tarsus,Tarsus,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.916666666667,34.9,wikidata,medium,Q134287,"matched 'Tarsus' (district and town in Mersin, Turkey) — place class; country match"
70,cilician-gates-10-images,Cilician Gates (10 images),Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,37.28527777777778,34.78611111111111,wikidata,low,Q128884,matched 'Cilician Gates' (mountain pass in southern Turkey) — country match
71,gates-of-the-old-city,Gates Of the Old City,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.7859905,35.5383388,nominatim,low,,"matched 'Bridge 2Peace Gates, השילוח, הרמב""ם, טבריה, נפת כנרת, מחוז הצפון, 1424224, ישראל'"
72,midras-rolling-stone-tomb,Midras (Rolling Stone Tomb),Israel,Shephelah / Central / Israel / Browse by Countries,31.6559382,34.9374688,nominatim,low,,"matched 'חורבת מדרס, 3544, צפרירים, מועצה אזורית מטה יהודה, נפת ירושלים, מחוז ירושלים, 9920828, ישראל'"
73,golanbashan-views,Golan/Bashan Views,Israel,Golan (4 folders) / North / Israel / Browse by Countries,33.0,35.75,wikidata,low,Q83210,matched 'Golan Heights' (A liberated mountainous region in Israel) — country match
75,sowers-cove,Sower's Cove,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,,,,none,,no match
77,dan,Dan,Israel,Huleh Valley / North / Israel / Browse by Countries,33.2400913,35.6530878,nominatim,low,,"matched 'דן, מועצה אזורית גליל עליון, נפת צפת, מחוז הצפון, ישראל'"
78,didyma,Didyma,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.385,27.25638889,wikidata,high,Q671358,matched 'Didyma' (human settlement and ancient sanctuary) — archaeological/historic class; country match
79,aegina,Aegina,Greece,Greek Islands / Greece / Browse by Countries,37.74667,23.4275,wikidata,medium,Q3720429,matched 'Aegina' (town on the homonymous island in Greece) — place class; country match
80,euromos-temple-of-zeus,Euromos (Temple of Zeus),Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.37416667,27.675,wikidata,high,Q1375099,matched 'Euromus' (ancient city of Caria in modern-day Turkey) — archaeological/historic class; country match
81,philadelphia,Philadelphia,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,38.35,28.516666666667,wikidata,medium,Q138280,"matched 'Alaşehir' (district and town in Manisa, Turkey) — place class; country match"
82,thyatira,Thyatira,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,38.9208333333,27.8416666667,wikidata,high,Q1135603,matched 'Thyatira' (ancient city of Caria in modern-day Turkey) — archaeological/historic class; country match
83,sardis-synagoge-gymnasium,Sardis Synagoge Gymnasium,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,38.488333,28.040278,wikidata,high,Q232615,"matched 'Sardis' (ancient city in Anatolia, today an archaeological site at Sart, Turkey) — archaeological/historic class; country match"
84,antalya-museum,Antalya Museum,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match
86,hebron,Hebron,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,31.535,35.098611111111,wikidata,medium,Q168225,matched 'Hebron' (Palestian city in the occupied West Bank) — place class; country match
87,dhahr-mirzbaneh-ein-samiya,Dhahr Mirzbaneh (Ein Samiya),Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,,,,none,,no match
88,et-tell-ai,et-Tell (Ai?),Israel,Hill Country of Benjamin / Central / Israel / Browse by Countries,32.90995,35.63053611,wikidata,high,Q501773,matched 'Bethsaida' (archaeological site) — archaeological/historic class; country match
89,ephesus-lower-city,Ephesus Lower City,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match
90,artemis-room,Artemis Room,Turkey,Ephesus Museum 4 Folders / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.9497968,27.3636333,nominatim,low,,"matched 'Artemis Tapinagi, Atatürk Mahallesi, Selçuk, İzmir, Ege Bölgesi, 35920, Türkiye'"
91,silwan-ot-tombs,Silwan OT Tombs,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.77,35.237,wikidata,medium,Q2448062,matched 'Silwan' (neighborhood in East Jerusalem) — place class; country match
92,wilderness-of-judah-views,Wilderness of Judah Views,Israel,Wilderness of Judah / Central / Israel / Browse by Countries,,,,none,,no match
93,city-of-david-views-to,"City of David, Views TO",Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.0549517,34.7520118,nominatim,low,,"matched 'Embassy of the Holy See (Vatican), 1, נתיב המזלות, תל־אביב–יפו, יפו, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 6803608, יש'"
94,tombs-ot-first-temple,Tombs OT (First Temple),Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.778055555555554,35.235,wikidata,low,Q223644,matched 'Solomon's Temple' (Holy temple in ancient Jerusalem before its destruction by Nebuchadnezzar II) — country match
95,corinth-artifacts,Corinth Artifacts,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.905785,22.878741,wikidata,high,Q1363688,matched 'Ancient Corinth' (city-state in ancient Greece) — archaeological/historic class; country match
96,pisidian-antioch-artifacts,Pisidian Antioch Artifacts,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,38.306111111111,31.189166666667,wikidata,high,Q579468,"matched 'Antioch of Pisidia' (ancient city of Pisidia, in modern-day Turkey) — archaeological/historic class; country match"
97,hezekiahs-tunnel,Hezekiah's Tunnel,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.772358,35.235673,wikidata,high,Q1620682,matched 'Hezekiah's Tunnel' (Ancient underground water tunnel in Jerusalem) — archaeological/historic class; country match
98,hinnom-valley-ot-tombs,Hinnom Valley OT Tombs,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.76916667,35.22805556,wikidata,low,Q558093,matched 'Gehenna' (small valley located in Jerusalem) — country match
99,warrens-shaft,Warren's Shaft,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7731,35.2361,wikidata,high,Q3655064,matched 'Warren's Shaft' (archaeological site in Israel) — archaeological/historic class; country match
100,arad-citadel,Arad (Citadel),Israel,Biblical Negev / South / Israel / Browse by Countries,31.260277777778,35.214722222222,wikidata,medium,Q152473,matched 'Arad' (city in Israel) — place class; country match
101,tomb-of-grapes,Tomb of Grapes,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7804333,35.2396471,nominatim,low,,"matched 'قبر السيدة العذراء مريم, יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'"
102,lower-jordan-river-3-images,Lower Jordan River (3 images),Israel,Jordan Valley / Central / Israel / Browse by Countries,31.79279,35.168506,nominatim,low,,"matched 'מוצא, נפת ירושלים, מחוז ירושלים, ישראל'"
103,hazor,Hazor,Israel,Huleh Valley / North / Israel / Browse by Countries,33.0076,35.594,wikidata,high,Q8049270,"matched 'Khirbet, Yarda' (archaeological site in the Upper Galilee, Israel) — archaeological/historic class; country match"
104,bethlehem-church-of-the-nativity,Bethlehem Church of the Nativity,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,31.7591802,35.221899,nominatim,low,,"matched 'בית לחם, מחנה אלנבי, בקעה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9347102, ישראל'"
105,galilee-jesus-boat,Galilee (Jesus) Boat,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.8008444,35.5889732,nominatim,low,,"matched 'ימת הכנרת, נפת כנרת, מחוז הצפון, ישראל'"
106,smyrnaizmir,Smyrna/Izmir,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,38.41861111111111,27.142836111111112,wikidata,high,Q1379299,"matched 'Smyrna' (ancient Greek city, located in present day İzmir, Turkey) — archaeological/historic class; country match"
107,laodicea,Laodicea,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
108,smyrna-artifacts,Smyrna Artifacts,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,38.41861111111111,27.142836111111112,wikidata,high,Q1379299,"matched 'Smyrna' (ancient Greek city, located in present day İzmir, Turkey) — archaeological/historic class; country match"
109,pergamum-asclepion,Pergamum: Asclepion,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
110,pergamum-bergama-artifacts,Pergamum: (Bergama) Artifacts,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
111,pergamum-acropolis,Pergamum: Acropolis,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
112,pergamum-lower-level-and-red-basilica,Pergamum: Lower Level and Red Basilica,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
113,beersheba-beer-sheva,Beersheba (Beer Sheva),Israel,Biblical Negev / South / Israel / Browse by Countries,32.931111,35.4175,wikidata,high,Q55030963,matched 'Bersabe' (Roman-era ruin between Upper and Lower Galilee) — archaeological/historic class; country match
114,via-dolorosa,Via Dolorosa,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7801034,35.2323927,nominatim,low,,"matched 'ויה דולורוזה, הרובע המוסלמי, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'"
115,miletus-balat,Miletus (Balat),Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.531111,27.275556,wikidata,high,Q169460,"matched 'Miletus' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match"
116,berea-verria,Berea (Verria),Greece,Greece North / Greece / Browse by Countries,40.5258,22.2046,wikidata,high,Q15712213,matched 'Berroea' (ancient city and archaeological site in Macedonia) — archaeological/historic class; country match
118,tumuli,Tumuli,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match
119,neapolis-kavala,Neapolis (Kavala),Greece,Greece North / Greece / Browse by Countries,40.93959,24.40687,wikidata,medium,Q187352,"matched 'Q187352' (city in northern Greece, the principal seaport of eastern Macedonia and the capital of Kavala regional unit) — place class; country match"
121,acropolis-museum,Acropolis Museum,Greece,Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.971666666666664,23.726111111111113,wikidata,high,Q131013,matched 'Acropolis of Athens' (ancient citadel above the city of Athens) — archaeological/historic class; country match
122,gezer,Gezer,Israel,Shephelah / Central / Israel / Browse by Countries,31.859872,34.919644,wikidata,high,Q1466687,matched 'Gezer' (archaeological site in the foothills of the Judaean Mountains) — archaeological/historic class; country match
123,greek-classical-agora,Greek (Classical) Agora,Greece,Athens (11 folders) / Greece South / Greece / Browse by Countries,40.4743573,25.5261738,nominatim,low,,"matched 'Goat Shop, Πλατια Αθανασιος Βαφειδης, Σαμοθράκη (Χώρα), Δήμος Σαμοθράκης, Περιφερειακή Ενότητα Έβρου, Περιφέρεια Ανατολι'"
124,via-egnatia,Via Egnatia,Greece,Greece North / Greece / Browse by Countries,37.9786153,23.7550018,nominatim,low,,"matched 'Via, 22, Παπαδιαμαντοπούλου, Iλίσια, 1η Κοινότητα Αθηνών, Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθ'"
125,amphipolis,Amphipolis,Greece,Greece North / Greece / Browse by Countries,40.839444444444,23.862777777778,wikidata,high,Q18010006,"matched 'Kasta tomb' (ancient Macedonian tomb in Amfipoli, Macedonia, Greece) — archaeological/historic class; country match"
126,megiddo-israelite,Megiddo (Israelite),Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.585277777777776,35.184444444444445,wikidata,high,Q208379,matched 'Tel Megiddo' (site of an ancient city in northern Israel's Jezreel valley) — archaeological/historic class; country match
127,athens-roman-forum-area,Athens Roman Forum Area,Greece,Athens (11 folders) / Greece South / Greece / Browse by Countries,37.97222222222222,23.72222222222222,wikidata,high,Q844930,matched 'Classical Athens' (city-state in ancient Greece) — archaeological/historic class; country match
128,modern-athens,Modern Athens,Greece,Athens (11 folders) / Greece South / Greece / Browse by Countries,37.9867707,23.7586409,nominatim,low,,"matched 'Modern, 194, Αλεξάνδρας, Κουντουριώτικα, Αμπελόκηποι, 7η Κοινότητα Αθηνών, Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κ'"
129,nemea-stadium,Nemea Stadium,Greece,Nemea (3 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.808962,22.710279,wikidata,high,Q748108,"matched 'Nemea' (ancient sanctuary of Zeus in Corinthia, Greece) — archaeological/historic class; country match"
131,olympia-stadium,Olympia Stadium,Greece,Olympia (5 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.638333333333335,21.63,wikidata,low,Q38888,"matched 'Olympia' (town on the Peloponnese peninsula in Greece, site of the ancient Olympic Games) — country match"
133,priene-general,Priene General,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.659722,27.297778,wikidata,high,Q142819,"matched 'Priene' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match"
134,cana-of-galilee,Cana of Galilee,Israel,Lower Galilee / North / Israel / Browse by Countries,32.7469546,35.338668,nominatim,low,,"matched 'כנסיית החתונה, شارع الكنائس, כפר כנא, נפת יזרעאל, מחוז הצפון, 1789089, ישראל'"
135,olympia-museum,Olympia Museum,Greece,Olympia (5 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.638333333333335,21.63,wikidata,low,Q38888,"matched 'Olympia' (town on the Peloponnese peninsula in Greece, site of the ancient Olympic Games) — country match"
169,hill-country-of-judah-views,Hill Country of Judah Views,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,,,,none,,no match
173,rehoboth,Rehoboth,Israel,Biblical Negev / South / Israel / Browse by Countries,31.891388888889,34.807777777778,wikidata,medium,Q207350,"matched 'Rehovot' (city in the Central District of Israel, south of Tel Aviv) — place class; country match"
177,qumran,Qumran,Israel,Dead Sea / Central / Israel / Browse by Countries,31.7408,35.4586,wikidata,low,Q145780,"matched 'Dead Sea scrolls' (15,000 fragments of about 850 scrolls from ancient Judaism) — no reason"
179,priene-religious-buildings,Priene Religious Buildings,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.659722,27.297778,wikidata,high,Q142819,"matched 'Priene' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match"
182,nazareth-basilica-of-annunciation-interior,Nazareth Basilica of Annunciation Interior,Israel,Lower Galilee / North / Israel / Browse by Countries,32.702102777778,35.29785,wikidata,medium,Q430776,matched 'Nazareth' (city in Israel; predominantly inhabited by Muslim-Arab citizens of Israel; a center of Christian pilgrimage as the childhood home of Jesus) — place class; country match
184,andriace-andriake,Andriace (Andriake),Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.22961111,29.9585,wikidata,high,Q510000,matched 'Andriaca' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match
186,myra-theater-19-images,Myra Theater 19 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match
187,myra-tombs-7-images,Myra Tombs 7 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match
188,myra-st-nicholas-church-15-images,Myra St. Nicholas Church 15 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match
189,patara,Patara,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.260278,29.314167,wikidata,high,Q233121,matched 'Patara' (Lycian settlement on the Mediterranean coast of Turkey) — archaeological/historic class; country match
190,xanthos-the-site,Xanthos The Site,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.357132,29.319255,wikidata,high,Q464936,matched 'Xanthos' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match
191,phaselis,Phaselis,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.523611,30.552222,wikidata,high,Q595329,matched 'Phaselis' (Greek and Roman city on the coast of ancient Lycia; ruins north of the modern town Tekirova in the Kemer district of Antalya Province in Turkey) — archaeological/historic class; country match
194,hierapolis-the-site,Hierapolis the Site,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
195,hierapolis-theater,Hierapolis Theater,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
196,hierapolis-necropolis,Hierapolis Necropolis,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
200,st-georges-church,St. George's Church,Jordan,Madaba / Central / Jordan / Browse by Countries,32.0134092,35.8733821,nominatim,low,,"matched 'الجامعة الأردنية, شارع الملكة رانيا العبد الله, تلاع العلي, منطقة تلاع العلي, صويلح, الجبيهة, قضاء الجامعة, لواء الجامعة'"
204,hagia-sophia-istanbul,Hagia Sophia Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.00833333333333,28.98,wikidata,high,Q12506,"matched 'Hagia Sophia' (mosque, museum, and former church in Istanbul, Turkey) — archaeological/historic class; country match"
205,museum-of-the-ancient-orient-istanbul,Museum of the Ancient Orient Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.0062801,28.974915,nominatim,low,,"matched 'Türk ve İslam Eserleri Müzesi, Atmeydanı Caddesi, Binbirdirek Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 341'"
206,blue-mosque-sultan-ahmet-camii-istanbul,Blue Mosque (Sultan Ahmet Camii) Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,38.437188,27.1440953,nominatim,low,,"matched 'Blue, 1483. Sokak, Alsancak Mahallesi, İzmir, Konak, İzmir, Ege Bölgesi, 35220, Türkiye'"
209,wadi-essir-and-caves,Wadi es–Sir and Caves,Jordan,Iraq el–Amir / North / Jordan / Browse by Countries,29.5084443,35.3362154,nominatim,low,,"matched 'وادي رم, Jordan Trail, قضاء العقبة, لواء قصبة العقبة, العقبة, الأردن'"
210,qasr-al-abd-palace,Qasr al-Abd (Palace),Jordan,Iraq el–Amir / North / Jordan / Browse by Countries,31.9128,35.7518,wikidata,low,Q7267043,"matched 'Qasr al Abd' (building in Iraq al-Amir, Jordan) — country match"
215,riverwadi,River/Wadi,Lebanon,Nahr el-Kalb (2 folders) / North / Lebanon / Browse by Countries,34.2818174,35.9547523,nominatim,low,,"matched 'Vallée de Qadîcha, إهدن, قضاء زغرتا, محافظة الشمال, لبنان'"
216,inscriptions,Inscriptions,Lebanon,Nahr el-Kalb (2 folders) / North / Lebanon / Browse by Countries,,,,none,,no match
217,machaerus,Machaerus,Jordan,Central / Jordan / Browse by Countries,31.56694,35.63361,wikidata,high,Q1549278,matched 'Machaerus' (hilltop palace in Jordan) — archaeological/historic class; country match
218,jarash-general,Jarash General,Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,32.272280555556,35.891397222222,wikidata,medium,Q31565,matched 'Jerash' (city in Jordan) — place class; country match
220,south-theater,South Theater,Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,36.0,128.0,wikidata,low,Q884,matched 'South Korea' (country in East Asia) — no reason
223,bosphorus,Bosphorus,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.04555555555555,29.034027777777776,wikidata,high,Q4484,"matched 'Bosphorus Bridge' (bridge in İstanbul, Turkey) — archaeological/historic class; country match"
