news_ID,news_Title,news_Text,news_DateAdded,news_Active,news_Gallery,news_YouTubeId
168,Southern Israel — Shivta — A Byzantine City in the Negev,"<p>Shivta (Sobata/Soubeita) is a large Byzantine city in the western Negev of Israel that receives only 3.5 inches of rainfall on average.&nbsp; It is located about 25 miles south-south-west of Beer Sheba.&nbsp; It was founded by the Nabateans (think Petra in Jordan) in the first century AD but reached its peak during the Byzantine era (ca 4th to 6th centuries).&nbsp; It seems to have &quot;died out&quot; in the 8th century.</p>
",4/22/2020 6:40:00PM,False,"ISNGSHSH15|The North Church at Shivta.
ISNGSHSH17|A Chapel in the North Church of Shivta.
ISNGSHSH09|Governor's House at Shivta.
ISNGAGAG03|Byzantine farm using ancient techniques for water supply.
ISNGSHSH12|Winepress at Shivta.",
169,Tombs of the Kings of Judah?,"<p>Jerusalem &mdash; The City of David:&nbsp; First Kings 2:10 states &quot;Then David rested with his father and was buried in the City of David.&quot;&nbsp; These are some of the tombs that Weill, Shanks, and Zorn believe were the Tombs of the Kings of Judah!</p>
",4/30/2020 12:38:00PM,False,"ISJRCDAN03|Overview of the two major ""tombs"" discovered by Weill.
ISJRCDAN04|Details of the major ""tomb""—T1.
ISJRCDAN05|The burial site of David??
ISJRCDAN01|Weill's excavations.
ISJRCDAN07|The Tower of Siloam that fell on 18 people? (Luke 13:4)
",
170,Jerusalem — City of David,,5/9/2020 2:18:00PM,False,"ISJRCDAN08|House of ""Ahiel,"" the Step–Stone Structure, and Nehemiah's Wall.
ISJRCDAN17|Judahite buildings in Jerusalem.
ISJRCDAN10|A Judean Toilet from the City of David.
ISJRCDAN07|The ""Tower of Siloam"" (Luke 13:4)?",
171,Turkey: Aphrodisias — the city of Aphrodite and Marble,,5/14/2020 11:42:00AM,False,"TUTQAPSB01|The Municipal Imperial Cult Center at Aphrodisias.
TUTQAPST03|The stage of the theater.
TUTQAPST01|The theater at Aphrodisias.
TUTQAPST04|The largest and best-preserved stadium in Turkey.
TUTQAPST05|The gladitorial arena at Aphrodisias.",
172,Istanbul,,5/24/2020 1:10:00PM,False,"TWMRISBO20|The Bosporus and the Golden Horn. In the foreground, Europe.  In the upper left Asia.
TWMRISBO25|The Ortaköy Mosque and Bosporus Bridge.
TWMRISBO11|Leander's Tower/Island.
TWMRISBO10|One of many cargo ships passing through the Bosporus.
TWMRISSU04|Bosporus and Suleymaniye Buildings.
TWMRISBO02|The Dolmabahc Palace.
TWMRISBO12|Hagia Sophia from the Boat.


",
173,Istanbul,,5/25/2020 10:21:00PM,False,"TWMRISBM01|Blue Mosque Exterior.
TWMRISBM23|Blue Mosque Interior.
TWMRISHS02|Hagia Sophia Exterior.
IFOP2115|You are invited to join us on our Bible Study Tour to Turkey in May/June 2024.  Click on the image for details.|/page.asp?page_ID=50
TWMRISHS09|Hagia Sophia Interior.
TWMRISHS10|Hagia Sophia: Jesus, Mary, John the Baptist.
TWMRISAO02|Museum of the Ancient Orient.  Tile from the Ishtar Gate in Babylon.  From the days of Daniel.
TWMRISAM05|Archaeological Museum — Siloam Inscription from Hezekiah's Tunnel in Jerusalem.
TWMRISAM06|Archaeological Museum — Temple Inscription from Jerusalem forbidding Gentiles to enter the more sacred area (Acts 21:29).



",
174,Perga + Antalya Museum,"<p>We will visit Perga on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;including all the places pictured here!&nbsp; (April 28&ndash;May 16, 2025).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",5/27/2020 12:23:00PM,False,"TCMCPE31|The Gates at Perga — 300 years old by the time Paul arrived. (Acts 13:13-14; 14:25)
TCMCPE20|The waterway down the main street at Perga and the monumental fountain.
TCMCPEED06|The Stadium at Perga (1 Cor 9:25-27).
IFOP201220|Exploring the Stadium at Perga. You are invited to join us following ""In the Footsteps of the Apostles"" to Turkey and Greece in Mapy, 2025.  Click on the image for details.|/page.asp?page_ID=63
TCMCPENE04|New excavations at Perga.
TCMCPENE21|One of the Galleries in the Antalya Museum.
TCMCAN03|Port of Antalya from which Paul and Barnabas departed on their return to Syria (Acts 14:25-26).
TCMCAN08|The Fluted Minaret in Antalya and Taurus Mountains (in winter!).",
175,"Laodicea, Hierapolis, Colossae","<p>We will visit Colossae, Laodicea, and Hierapolis on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;including all the places pictured here!&nbsp; (April 20&ndash;May 7, 2026).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202026"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",5/27/2020 9:41:00PM,False,"TWSCLD18|Main Street at Laodicea.
TWSCLDRS02|Temple at Laodicea.
IFOP2115|You are invited to join us as we tour Turkey in AprilMay 2026.  Click on the image for details.|/page.asp?page_ID=63
TWSCLD30|A column with Menorah and Cross at Laodicea.
TWCSHR02|Travertine formations at Hierapolis.
TWCSHR04|Thermal Pools at Hierapolis.
TWCSHRPL01|The Plutonium, the entrance to the underworld at Hierapolis.
TWCSHRPC05|The Tomb of Philip at Hierapolis.
TWCSCL15|Colossae, the unexcavated mound (Hüyük).
TWCSCL03|Colossae, the unexcavated Theater.",
176,"Turkey: Didyma, Miletus, Priene",,5/29/2020 11:36:00AM,False,"TWCSDD05|The Temple of Apollo at Didyma.
IFOP201304|Checking out the Temple of Apollo at Didyma.|page.asp?page_ID=50
TWCSML05|The Theater at Miletus.
TWCSML06|A Greek inscription in the Theater mentioning Jews and ""God Fearers."" (Acts 13:16, 26, 43; etc).
TWCSPNTA01|The Temple of Athena at Priene.
TWCSPNTA58|Remains of the Synagogue at Priene.
TWCSPN06|The Council Hall at Priene.
IFOP201206|Our group in the Temple of Athena in Priene.|page.asp?page_ID=50



",
177,"Greece:  Patmos, the Island of St. John",,5/30/2020 12:25:00PM,False,"GIDDPTSK02|The harbor of Patmos.
GIDDPTVS69|The Monastery of St. John.
GIDDPTCH03|Narthex of the Monastery of St. John.
GIDDPTMO11|Bells of the Monastery.
GIDDPTVS72|One of the many bays of Patmos.
GISSPCA09|Cave of the Apocalypse where tradition believes John received the Revelation.
GIDDPTKS06|A Hellenistic/Roman Fortress on Patmos.
IFOP201409|Part of our group on the boat heading to Patmos. You are invited to join us following in the Footsteps of Paul in May 2022 — Turkey, Greece, and Patmos.  Click on the image for details.|/page.asp?page_ID=50",
178,Turkey: Ephesus,"<p>Ephesus, one of the Seven Churches of Revelation 1&ndash;3.&nbsp; We will visit Ephesus on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;including all the places pictured here!&nbsp; (April 28&ndash;May 16, 2025).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",5/31/2020 12:12:00PM,False,"TWCSEP32|The meager remains of the Temple of Artemis — one of the ""Seven Wonders of the Ancient World.""
TWCSEA02|One of the three, almost complete, statues of Artemis found at Ephesus.
TWCSEPTH11|One of the rooms of the Terrace Houses where the elite of society lived.
TWCSEP06|The Commercial Agora where the riot instigated by Demetrius the Silversmith began (Acts 19:23–28).
IFOP2115|You are invited to join us as we tour Turkey in AprilMay 2025.  Click on the image for details.|/page.asp?page_ID=50
TWCSEP08|The 24,000 seat Theater at Ephesus — ""Great is Artemis of the Ephesians"" (Acts 19:34)
TWCSMUIC01|Remains of a 23 ft. statue of Domitian, the persecutor of John of Revelation.
TWCSEPSJ05|The ""Tomb of John"" in the Basilica of St. John.
TWCSEPPT05|Frescos from the Cave of Paul and Thecla.",
179,"Turkey: Sardis, Philadelphia, Thyatira, Smyrna","<p>These are four of the seven churches of Revelation 1-3.&nbsp; We will visit all seven churches on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;including all the places pictured here!&nbsp; (April 20&ndash;May 7, 2026).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",5/31/2020 11:59:00PM,False,"TWNASRSO04|Sardis, the Temple of Artemis.
TWNASR09|Sardis, the Synagogue.
IFOP201212|Sardis, how many people can you fit on the top of a column?
TWNAPH03|Philadelphia, the Byzantine Church.
TWNATY08|Thyatira, a view from above (from the attic of an apartment building!).
TWCSSM21|The agora (market place) of Smyrna.
TWCSSM05|The underground market place of Smyrna.

",
180,Turkey:  Pergamum and Assos,,6/1/2020 11:02:00PM,False,"TWNAPG01|Pergamum — Theater.
TWNAPG19|Pergamum — Temple of the Emperor Trajan.
TWNAPG30|Zeus Altar from Pergamum in the Berlin Museum.
TWNAPA01|Pergamum — View to Acropolis from the Healing Center.
TWNAPRAS12|Pergamum — Treatment Center.
IFOP201907|With Paul on the Roman Road to Assos (Acts 16:8, 11).  You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in April/May, 2026.|page.asp?page_ID=63
IFOP201322|This is a great view of Assos.
TWNAAS13|Assos — The Temple of Athena.

",
181,"Turkey: Alexandria Troas, Troy","<p>In the New Testament, it is mentioned six times as Troas. The term &quot;Troas&quot; was added to &quot;Alexandria&quot; in order to distinguish it from other cities named &quot;Alexandria.&quot; It was here, on Paul&#39;s second missionary journey, that in a vision he received a call to proceed to Europe (Acts 16:8&ndash;11). Because of the use of &quot;us&quot; it seems that Luke joined Paul and Silas on this portion of the journey.</p>
",6/3/2020 11:48:00AM,False,"TWNAAT04|The Outer Harbor at Troas (Acts 16:8–11).
IFOP201403|Exploring the Harbor at Troas (Acts 16:8–11).
IFOP201911|Visiting a quarry where monumental columns were quarried.  Carl, Mary, Özcan, and our driver.
TAGNTRMU02|The new Museum at Troy.
IFOP201214|Hiding in the Trojan Horse at Troy!
IFOP201908|You are invited to join us following in the Footsteps of Paul in May/June 2022.  Click on the image for details.|/page.asp?page_ID=50


",
182,Greece: Kavala/Neapolis (Acts 16:11),"<p>Kavala in Grees was New Testament Neapolis (Acts 16:11).</p>
",6/4/2020 1:03:00PM,False,"GNMTKV01|View of Kavala—New Testament Neapolis (Acts 16:11).
GNMTKV09|The citadel of Neapolis.
GNMTKV03|The modern Harbor of Kavala.  Our hotel is right on the harbor shore.
GNMTKV04|Mending nets in Kavala.
IFOP201908|You are invited to join us following in the Footsteps of Paul in October 2021.  Click on the image for details.|/page.asp?page_ID=50
IFOP201913|Part of our group at the Harbor of Troas from which Paul set sail for Europe.|/page.asp?page_ID=50",
184,"Greece: Philippi, Amphipolis, Thessalonica","<p>You are invited to join us on our <a href=""page.asp?page_ID=59"" target=""_blank"">9-day Bible Study Tour of Greece</a>. &nbsp; We will visit biblical places such as Philippi, Thessalonica, Berea, Athens, Corinth, and Cenchrea&mdash;as well as World Heritage sites such as a monastery in Meteora and Delphi.&nbsp; We will stop at the beautiful museum that contains lavish gold artifacts from the tomb of Philip II, the father of Alexander the Great.</p>
",6/4/2020 11:43:00PM,False,"GNMTPP60|Baptismal site of Lydia (Acts 16:13).
IFOP201302|A worship service near where Paul baptized Lydia in Greece. You are invited to join our 9-day Bible Study Tour to Greece—May 6–13,2023.  Click on the image for details.|/page.asp?page_ID=59
GNMTPPNW01|The Council House where Paul and Silas appeared before the magistrates (Acts 16:19-22; 35-40).
IFOP201302|Reflecting on Lydia at her Baptismal Site.
GNMTPP51|The latrine at Philippi—with Dr. Rasmussen's three sons!
IMG_0880|Students studying for a test at Philippi.
GNMTAP01|The Lion Monument at Amphipolis (Acts 17:1).
GNMTTHCT03|View of Thessaloniki.
GNMTTHSD03|St. Demetrius Orthodox Church.
GNMTTH52|The Agora at Thessalonica (Acts 17:5).
",
185,"Greece: Berea, Vergina, Meteora","<p>We will visit&nbsp; Berea, Vergina, and Meteora on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a> to Turkey and Greece&mdash;including all the places pictured here!&nbsp; (April 28&ndash;May 16, 2025).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",6/6/2020 12:35:00PM,False,"GCMET01|Rock formations at Meteora.
GCMET02|One of the Monasteries at Meteora.
IFOP201310|Especially ""dressed"" for our visit to the Monastery. 
GCMET07|The climb up to the Monastery.
GNMTBR01|Monument commemorating Paul's visit to Berea (Acts 17:11).
GNMTBR06|A ""modern"" synagogue at Berea.
GNMTBR07|Remnants of the Roman Road at Berea.",
186,Greece — Thermopoli and Delphi,"<p>We will visit Thermopoli and Delphi only on our 18-day In the Footsteps of the Apostles tour to Turkey and Greece&mdash;including all the places pictured here! (April 20&ndash;May 7, 2026). <a href=""mailto:go2.Carl.Rasm+HLP@gmail.com?subject=Turkey%20and%20Greece%20April%2FMay%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",6/6/2020 4:10:00PM,False,"GCTH13|Hot water springs—Thermopylae means ""hot gateway.""
GCTH21|Hot water springs. You are invited to join our 18-day Bible Study Tour to Greece and Turkey — April 20-May 7,2026.  Click on the image for details.|/page.asp?page_ID=63
GCTH24|Carl Rasmussen (""fearless leader"") testing the hot waters.
GCTCDLTA01|The Temple of Apollo at Delphi—the oracle of which was consulted from all over the Greek world.
GCTCDLTH01|The Theater at Delphi.
GCTCDLAR15|The ""Gallio Inscription"" found at Delphi.  Paul appeared before this ""Gallio"" in Corinth (Acts 18:12).
GCTCDLAR01|A libation vessel with the god Apollo sitting on a bench and pouring out a libation while a raven looks on.
",
187,"Visit Greece — Corinth, Cenchrea","<p>We will explore Corinth and Cenchrea on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;and see all the places pictured here!&nbsp; (April 20&ndash;May 7, 2026).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",6/8/2020 12:18:00PM,False,"GSPLCO06|The Temple of Apollo at Corinth.
GSPLCO07|The Temple of Apollo and the Acrocorinth.
GSPLCO01|The Erastus Inscription (Acts 19:22; Rom 16:23; 2 Tim 4:20).
IFOP201611|Our group studying the Erastus Inscription at Corinth. You are invited to join our 18-day tour to Greece and Turkey—In the Footsteps of the Apostles.  Click on the image for details.|/page.asp?page_ID=63
GSPLCA01|Visiting the Corinth Canal.
GSPLDL23|The ancient Diolkos.
IFOP201902|Sister and Brother at Cenchrea (Acts 18:18; Rom 16:1). You are invited to join our our 18-day tour to Greece and Turkey—In the Footsteps of the Apostles.  Click on the image for details.|/page.asp?page_ID=63",
188,"Athens: Acropolis, Mars Hill, Agora","<p>We will explore Athens on our <a href=""/page.asp?page_ID=63"" target=""_blank"">18-day In the Footsteps of the Apostles tour</a>&mdash;including all the places pictured here!&nbsp; (April 28&ndash;May 16, 2025).&nbsp; <a href=""mailto:go2CarlRasm+HLP@gmail.com?subject=Turkey%20and%20Greece%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",6/8/2020 10:31:00PM,False,"GSATAG02|""Mars Hill"" where the Areopagus met (Acts 17:16-34).
GSATACVT01|View toward the Acropolis.
IFOP201920|Our group on the Acropolis in Athens. You are invited to join us on our Bible Study Tour of Greece in May, 2025.|page.asp?page_ID=63
GSATAC03|The Erechtheion on the Acropolis in Athens.
GSATAGTH03|The Temple of Hephaestus overlooking the Agora in Athens.
IFOP201220|Exploring the Stadium at Perga (Acts 13). You are invited to join us on our Bible Study Tour of Turkey in April/May, 2025.|page.asp?page_ID=63
",
189,Israel: En Gedi — An Oasis on the Shore of the Salt Sea,"<p>En Gedi is a site located on the western shore of the Dead Sea 23 mi. [37 km.] &ldquo;as the crow flies&rdquo; southwest of Jerusalem, 18 mi. [29 km.] east-southeast of Hebron and 10 mi. [6 km.] north of Masada.&nbsp; It is a desert oasis where David hid from Saul (1 Samuel 24), and here special spices were grown.&nbsp; It was also famous for its vineyards (Song of Songs 1:14).</p>
",6/22/2020 2:16:00PM,False,"ICDSEG06|The Upper Pool at En Gedi.
ICDSEG10|The Oasis of En Gedi and the Salt Sea.
ICDSEG04|Date Palms at En Gedi.
ICDSEG12|Caves at En Gedi.
IsraelTs05|Our group at En Gedi. You are invited to join our ""Bible Study Tour to Israel and Jordan"" that includes Ein Gedi—April 11-23, 2023.|/page.asp?page_ID=56
ICDSEG14|En Gedi, where the Ibex roam!",
190,Recent Additions and UpGrades —,,6/26/2020 12:41:00PM,False,"ICHJKJ15|View of Gibeon and the Central Benjamin Plateau.
ICHBVW04|The Broken Places of Joshua 7:5.
ICHJKJ10|Radar Hill Memorial in western Benjamin.
ICHJKJ17|View to Gibeah of Benjamin. Capital of Saul.",
191,Nebi Samwil — North of Jerusalem,,6/26/2020 10:11:00PM,False,"ICHBNS01|Mosque at Nebi Samwil.
ICHBNS27|View to Jerusalem from Nebi Samwil.
ICHBNS06|Hasmonean Quarter at Nebi Samwil.
ICHBNS25|Quarry at Nebi Samwil.
ICHBNS04|""Tomb of Samuel"" at Nebi Samwil (= Prophet Samuel in Arabic).
ICHBNS07|A Crusader campground at Nebi Samwil — 5 mi. NW of Jerusalem.",
192,Israel — Synagogue at Hot Springs near Tiberias on Shore of Sea of Galilee,,9/8/2020 4:41:00PM,False,"ISNOSGHT10|Zodiac Mosaic.
ISNOSGHT06|Torah Shrine Mosaic.
ISNOSGHT05|Torah Shrine and Torah Shrine Mosaic.
ISNOSGHT12|Sun god Helios.
ISNOSGHT03|Synagogue Overview.
ISNOSGHT01|Hot Spring.",
194,Italy: Portus — The Port of Rome,,10/18/2020 10:08:00PM,False,"ITRMOSP10|Warehouses at the Portus.
ITRMOSP14|Plan of the Roman port of ""Portus.""
ITRMOSP11|The harbor of Emperor Trajan (A.D. 98–117).
ITRMOSP12|A plan of the Harbor of Trajan.


",
195,Encountering the Holy Land on Smart TVs — Special Offer,"<p><img alt="""" src=""/userfiles/images/EncounteringHL.jpg"" style=""float:left; height:300px; margin-left:10px; margin-right:10px; width:211px"" />I am pleased to announce that Zondervan Academic has now provided their MasterLectures on four new high-resolution platforms: <strong>Apple TV</strong>, <strong>Roko</strong>, <strong>Amazon Fire TV</strong>, and <strong>Android TV</strong>.</p>

<p>This series includes my 13 sessions <em>Encountering the Holy Land: A Video Intro</em><em>duction to the History and Geography of the Bible.</em></p>

<p><strong>To celebrate this, they are offering a 30-day free access code for roughly 2,500 videos of their MasterLectures&mdash;that includes my lectures.&nbsp; To receive the access codes for 30 days of free access <a href=""https://zondervanacademic.com/leads/masterlectures-tv"" rel=""noreferrer noopener"" style=""color:#ff00ff;"" target=""_blank"">Click Here</a>.</strong></p>

<p>To view the introductory lecture, &ldquo;Introduction to the Ancient Middle East,&rdquo; <a href=""https://www.youtube.com/watch?v=eXC2VOKsXPc&amp;feature=emb_logo"" rel=""noopener"" target=""_blank"">Click Here</a>.</p>
",12/13/2020 3:15:00PM,False,,
196,Turkey: Tarsus — Birthplace of Paul — Visit Tarsus with us,"<p>Acts 22:3 &ldquo;I am a Jew, <strong>born in Tarsus of Cilicia</strong>, but brought up in this [Jerusalem] city.&quot;&nbsp;&nbsp; We will be visiting Tarsus on our 11-day tour <em><a href=""page.asp?page_ID=62"" target=""_blank"">Exploring Biblical Anatolia and Eastern Turkey</a>, </em>October 4-14, 2024.&nbsp; You are invited to join us.&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLP@gmail.com?subject=Biblical%20Anatolia"">Click Here</a> for details.</p>
",1/4/2021 4:49:00PM,False,"TCMCTS01|Second century BC street in Tarsus.
TCMCTS30|Waterfall just north of Tarsus.
TCMCTS15|Archaeological Excavations in Tarsus.
TCMCTS16|Traditional: Apostle Paul's well in Tarsus.
TCMCTS20|Cleopatra's Gate.",
197,Turkey: Antioch on the Orontes,"<p>Antioch on the Orontes&mdash;also sometimes called &ldquo;Syrian Antioch&rdquo;&mdash; was the third-largest city in the Greco&ndash;Roman world: behind Rome and Alexandria (Egypt).&nbsp; Today it is called Antakya (Hatay) and has a population of about 150,000. &mdash; Here followers of Jesus were first called &ldquo;Christians&rdquo; (Acts 11:19&ndash;26) and from here famine relief was sent to Jerusalem (Acts 11:27&ndash;30).&nbsp; Paul began all three of his missionary journeys from Antioch (Acts 13; 15:35&ndash;41; 18:22&ndash;23).</p>

<p>We will visit Antioch-on-the-Orontes River on our <a href=""page.asp?page_ID=60"" target=""_blank"">35-Day Trip to Israel/Jordan, Turkey, and Greece</a>&mdash;from April 5 to May 9, 2023&mdash;or join the 15-Day Turkey portion of the trip that includes all 7 churches of Revelation!</p>
",1/8/2021 8:16:00PM,False,"TCMCAOCT01|Antioch (modern Antakya) on the Orontes.
TCMCAOSP21|Orontes River.
TCMCAOSP01|St. Peter's Church — exterior.
TCMCAOSP22|St. Peter's Church — interior.
TCMCAOCH01|Unique Rock Carvings.
TCMCAOSP25|Waterfalls at Daphne — the playground for wealthy Romans.",
198,"Turkey Seleucia — Paul, Barnabas, and John Mark Sailed from here.","<p>Paul and Barnabas set sail from here on Paul&rsquo;s first missionary journey (Acts 13:4).</p>

<hr />
<p>We will be visiting <a href=""go.asp?s=346"" target=""_blank"">Selecucia Pieria</a> on our <a href=""/page.asp?page_ID=50"" target=""_blank"">14-day Bible Study Tour to Turkey</a> AND on our <a href=""/page.asp?page_ID=60"" target=""_blank"">35-day Bible Study Tour to Israel/Jordan, Turkey, and Greece</a>&mdash;including all the places pictured here!&nbsp; (April 5&ndash;May 9, 2024). &nbsp;You are invited to join our Bible Study Tour in April/May 2024.&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",1/12/2021 12:38:00AM,False,"TCMCSL34|Ancient Port of Seleucia Pieria from which Paul and Barnabas set sail on Paul's First Missionary Journey.
TCMCSL01|Current modern (small) port at Seleucia Pieria.
TCMCSL14|Ancient Tunnel almost 1 mile long built by Vespasian and Titus.
TCMCSL05|Latin Inscription mentioning the Divine Roman Emperors—Vespasian and Titus.
TCMCSL31|Remains of a Greek Temple at Seleucia Pieria.  It was at least 100 years old by the time of Paul and Barnabas.",
199,Recent Photo Upgrades,,1/15/2021 5:12:00PM,False,"TWMRISHP06|Raising an Obelisk — Istanbul at foot of Obelisk in Hippodrome.
TCSANYNY11|Stadium built over a river — Nysa in Turkey.",
201,Turkey: Artifacts from the Terrace Houses at Ephesus,,2/18/2021 4:03:00PM,False,"TWCSEMUH08|A votive plaque with a horse, rider, snake, and incense altar.
TWCSEMUH10|Eros (Cupid), the god of love/sex, riding a dolphin.  Bronze.
TWCSEMUH11|A bronze wine vase.
TWCSEMUH14|An Ivory Frieze depicting Emperor Trajan fighting the Dacians.
TWCSEMUH15|Ivory Frieze.  Detail of soldiers.
TWCSEMUH04|Bonze head of a philosopher.",
202,The Model of Second Temple Jerusalem,,3/9/2021 8:49:00PM,False,"ICJRMDEH50|Jerusalem on the eve of its destruction in AD 70.
ICJRMDWH03|The complete Temple Complex.
IJNTMDTB03|The Herodian Temple.
IJNTMDTB07|The Court of Women in the Temple.
IJNTMDTB52|The Antonia Fortress.
IJNTMDWH12|The Second Wall of Josephus and ""Golgotha.""",
203,Photos of the Model of New Testament Jerusalem,"<p>Click on the images to go to the &quot;page&quot; on our website for the picture AND descriptive commentary.</p>
",3/12/2021 3:31:00PM,False,"IJNTMDTB52|The Antonia Fortress on the northwest corner of the Temple Mount.  Where Paul was taken into custody.
IJNTMDTB56|The Royal Portico on the southern edge of the Temple Mount—where the Sanhedrin would meet.  Today the el-Aqsa mosque is located here.
IJNTRT01|""Wilson's Arch"" that is located just north of the Western (wailing) Wall.
IJNTMDEH05|The Pools of Bethesda where Jesus healed a lame man (John 5).",
204,"Rubric October Trip to Turkey, Greece, and Patmos","<p>Click on Images for Information.</p>
",4/26/2021 8:07:00PM,False,"IFOP201302|A worship service near where Paul baptized Lydia in Greece.  You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in May/June, 2022.|page.asp?page_ID=50
IFOP201611|Studying the Erastus Inscription at Corinth (Romans 16:23).  You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in May/June, 2022.|page.asp?page_ID=50
IFOP201220|Exploring the Stadium at Perga (Acts 13). You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in May/June, 2022.|page.asp?page_ID=50
IFOP201920|Our group on the Acropolis in Athens. You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in October 2021.|page.asp?page_ID=50
IFOP201907|On the Roman Road that Paul took from Troas to Assos on his third journey (Acts 16:8,11).
IFOP201605|One of our travelers was ""healed"" at the Asclepion at Pergamum.
IFOP201626|Studying the Word at Corinth.
IFOP201409|Heading by boat to Patmos—where John wrote Revelation.
IFOP201304|Checking out the Temple of Apollo at Didyma in Turkey.
IFOP201310|Dressed to visit the Monastery of Varlaam at Meteora, Greece.
IFOP201311|Carl, Mary, and Voula our Greek guide and friend.
IFOP201303|Studying a Greek inscription at Miletus (Acts 20:17-38).
IFOP201206|Our ""In the Footsteps of Paul"" visiting the Athena Temple at Priene (Turkey).  You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in May/June, 2022.|page.asp?page_ID=50
IFOP201908|A short walk to the quarry of Alexandria Troas. You are invited to join us following in the Footsteps of Paul in May/June, 2022.  Click on the image for details.|/page.asp?page_ID=50
IFOP201913|Part of our group at the Harbor of Troas from which Paul set sail for Europe.|/page.asp?page_ID=50
IFOP201220|Exploring the Stadium at Perga (Acts 13). You are invited to join us on our Following In the Footsteps of Paul: Turkey, Greece & Patmos trip in May/June, 2022.|page.asp?page_ID=50


",
205,Capernaum (Franciscan) — Hometown of Jesus,"<p>Capernaum is mentioned 16 times in the New Testament. It served as Jesus&rsquo; &quot;headquarters&quot; during his public ministry. Several disciples were from Capernaum and many miracles were performed here. It was a fishing village with a tollbooth and a <a href=""https://holylandphotos.org/go.asp?img=INSGCP02&amp;SiteID=4"">synagogue</a>. Indeed, it was large enough to be the residence of a public official and a Roman centurion.</p>
",5/14/2021 3:24:00PM,False,"INSGCP08|Interior of fifth/sixth-century Synagogue.
INSGCP25|Corinthian Capital with Menorah, Incense Shovel, and Shophar.
INSGCPCH05|Octagonal Church (fifth-century) built over the remains of the ""House of Peter.""
INSGCP12|Ancient Houses and Franciscan Church.
INSGCPCH0|Interior of Franciscan Church.
INSGCP06|Basalt Grinders manufactured at Capernaum.
",
206,Nicea — Modern Iznik in Turkey,"<p>Nicea was the &quot;home&quot; for two Ecumenical Councils: the First in A.D. 325 and the Seventh (Last) in A.D. 787.</p>
",6/9/2021 7:37:00PM,False,"TWMAIZNI01|Hagia Sophia Church (now a mosque).
TWMAIZNI06|Interior of the Hagia Sophia Church.
TWMAIZNI13|The East Gate of Nicea (Iznik).
TWMAIZNI17|The Theater of Nicea.
TWMAIZNI25|A Menorah and a Greek Inscription of Psalm 136:5.
",
207,Turkey — Sagalassos — The Upper Agora,"<p>Sagalassos is one of my favorite places in Turkey.</p>
",6/16/2021 9:01:00PM,False,"TXCSGUA13|The formal water fountain at Sagalassos (Nymphaeum).
TXCSGUA15|New Friends!
TXCSGUA04|The ""Heroon""—a monument to Alexander the Great who conquered Sagalassos in 333 B.C.
TSBMSGAR14|A relief of ""Dancing Girls"" from the ""Heroon.""
TXCSGUA09|The Council House (Bouleuterion) in the Upper Agora.",
